emulator,label,iteration,status,rom_sha256,rom_size_bytes,tag,build,metric,count,total_ticks,mean_ticks,min_ticks,max_ticks,budget_ticks,over_budget,checksum,pass
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,scene_position_sum_x,1,2996,2996,2996,2996,0,0,d8635f64,1
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,scene_position_sum_y,1,1944,1944,1944,1944,0,0,d8635f64,1
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,hit_test_heap_delta_bytes,1,14400,14400,14400,14400,0,0,d82df0ac,0
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,touch_create_and_drag,225,2263993,10062,263,141546,0,0,d8635f64,0
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,hit_test,600,2078976,3464,2546,4869,0,0,d82df0ac,0
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,physics_step,240,145495668,606231,451879,988994,558566,130,dc1b8ba7,0
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,render_frame,240,23767442,99031,69345,154769,558566,0,dc1b8ba7,0
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,render_begin,240,304211,1267,1267,1268,558566,0,dc1b8ba7,0
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,render_canvas,240,23360067,97333,67660,153109,558566,0,dc1b8ba7,0
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,render_end,240,41059,171,155,175,558566,0,dc1b8ba7,0
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,frame_total,240,169472199,706134,528691,1111309,558566,214,dc1b8ba7,0
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,frame_over_1pct_count,1,209,209,209,209,0,0,dc1b8ba7,0
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,frame_over_2x_count,1,0,0,0,0,0,0,dc1b8ba7,1
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,visible_things_rendered,1,5070,5070,5070,5070,0,0,dc1b8ba7,1
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,line_quads_rendered,1,22183,22183,22183,22183,0,0,dc1b8ba7,1
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,things_final,1,27,27,27,27,0,0,dc1b8ba7,0
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,behavior_pass,1,1,1,1,1,0,0,dc1b8ba7,1
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,hit_test_heap_fixed_pass,1,0,0,0,0,0,0,d82df0ac,0
"desmume","bench-historical",3,124,"b15a03660711d17ca68a29d00e701c7f7cc276f964d6b41af166655270b14d23",3216448,PPBENCH,bench-historical,overall_pass,1,0,0,0,0,0,0,dc1b8ba7,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,benchmark_started,1,1,1,1,1,0,0,00000000,1
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,file_output_ready,1,0,0,0,0,0,0,00000000,1
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,timer_read_overhead_ticks,1,14,14,14,14,0,0,00000000,1
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,scene_position_sum_x,1,3021,3021,3021,3021,0,0,d8635f64,1
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,scene_position_sum_y,1,1969,1969,1969,1969,0,0,d8635f64,1
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,hit_test_heap_delta_bytes,1,14400,14400,14400,14400,0,0,14c85783,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,touch_create_and_drag,225,3516479,15628,78,241963,0,0,d8635f64,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,hit_test,600,2118974,3531,2837,6475,0,0,14c85783,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,physics_step,240,147980128,616583,183909,1460894,558566,102,240ed10b,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,render_frame,240,72285488,301189,175914,374480,558566,0,240ed10b,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,render_begin,240,234355,976,976,977,558566,0,240ed10b,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,render_canvas,240,71940716,299752,174475,373044,558566,0,240ed10b,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,render_end,240,31440,131,131,131,558566,0,240ed10b,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,frame_total,240,220395786,918315,529765,1725604,558566,120,240ed10b,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,frame_over_1pct_count,1,103,103,103,103,0,0,240ed10b,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,frame_over_2x_count,1,87,87,87,87,0,0,240ed10b,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,visible_things_rendered,1,5153,5153,5153,5153,0,0,240ed10b,1
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,line_quads_rendered,1,22488,22488,22488,22488,0,0,240ed10b,1
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,things_final,1,27,27,27,27,0,0,240ed10b,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,behavior_pass,1,1,1,1,1,0,0,240ed10b,1
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,hit_test_heap_fixed_pass,1,0,0,0,0,0,0,14c85783,0
"desmume","bench-modern",1,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,overall_pass,1,0,0,0,0,0,0,240ed10b,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,benchmark_started,1,1,1,1,1,0,0,00000000,1
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,file_output_ready,1,0,0,0,0,0,0,00000000,1
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,timer_read_overhead_ticks,1,14,14,14,14,0,0,00000000,1
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,scene_position_sum_x,1,3021,3021,3021,3021,0,0,d8635f64,1
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,scene_position_sum_y,1,1969,1969,1969,1969,0,0,d8635f64,1
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,hit_test_heap_delta_bytes,1,14400,14400,14400,14400,0,0,14c85783,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,touch_create_and_drag,225,3516479,15628,78,241963,0,0,d8635f64,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,hit_test,600,2118974,3531,2837,6475,0,0,14c85783,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,physics_step,240,147980128,616583,183909,1460894,558566,102,240ed10b,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,render_frame,240,72285488,301189,175914,374480,558566,0,240ed10b,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,render_begin,240,234355,976,976,977,558566,0,240ed10b,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,render_canvas,240,71940716,299752,174475,373044,558566,0,240ed10b,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,render_end,240,31440,131,131,131,558566,0,240ed10b,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,frame_total,240,220395786,918315,529765,1725604,558566,120,240ed10b,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,frame_over_1pct_count,1,103,103,103,103,0,0,240ed10b,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,frame_over_2x_count,1,87,87,87,87,0,0,240ed10b,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,visible_things_rendered,1,5153,5153,5153,5153,0,0,240ed10b,1
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,line_quads_rendered,1,22488,22488,22488,22488,0,0,240ed10b,1
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,things_final,1,27,27,27,27,0,0,240ed10b,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,behavior_pass,1,1,1,1,1,0,0,240ed10b,1
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,hit_test_heap_fixed_pass,1,0,0,0,0,0,0,14c85783,0
"desmume","bench-modern",2,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,overall_pass,1,0,0,0,0,0,0,240ed10b,0
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,benchmark_started,1,1,1,1,1,0,0,00000000,1
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,file_output_ready,1,0,0,0,0,0,0,00000000,1
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,timer_read_overhead_ticks,1,14,14,14,14,0,0,00000000,1
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,scene_position_sum_x,1,3021,3021,3021,3021,0,0,d8635f64,1
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,scene_position_sum_y,1,1969,1969,1969,1969,0,0,d8635f64,1
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,hit_test_heap_delta_bytes,1,14400,14400,14400,14400,0,0,14c85783,0
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,touch_create_and_drag,225,3516479,15628,78,241963,0,0,d8635f64,0
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,hit_test,600,2118974,3531,2837,6475,0,0,14c85783,0
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,physics_step,240,147980128,616583,183909,1460894,558566,102,240ed10b,0
